age,marital,dwelling,edu,foodins,weight,female,immigr,rural,children,household,joblose,finimpact,pfg,anx2,nmissingvars,finimp3,fooddich,_est_est1,_est_est2,_est_est3,_est_est4
7,1,1,2,0,27333.47,1,1,0,0,2,9,1,1,1,0,1,0,1,1,1,1
6,2,4,7,0,917.0621,1,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
7,1,1,2,0,5572.824,1,0,1,0,2,9,5,1,1,0,3,0,1,1,1,1
6,2,2,1,0,7680.887,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
2,3,2,6,0,646.0762,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1
5,2,1,6,0,1713.851,1,0,0,0,3,9,5,1,1,0,3,0,1,1,1,1
6,2,1,4,0,1601.445,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1
2,1,1,6,0,4205.749,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
6,1,1,3,0,1361.723,1,0,1,0,2,9,3,1,0,0,2,0,1,1,1,1
2,3,2,2,1,4272.739,1,0,0,0,1,9,5,1,1,0,3,1,1,1,1,1
6,2,4,7,0,1017.126,1,0,0,0,1,9,5,0,0,0,3,0,1,1,1,1
1,3,1,2,2,8036.171,1,0,0,0,3,0,4,1,0,0,2,1,1,1,1,1
7,2,1,2,0,3207.023,1,1,0,0,1,9,1,1,0,0,1,0,1,1,1,1
2,1,4,6,0,5047.579,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
2,3,1,6,0,6296.449,1,0,0,0,4,0,1,0,0,0,1,0,1,1,1,1
2,2,1,3,0,3671.694,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
3,1,1,3,0,1854.549,1,0,0,0,2,0,1,1,1,0,1,0,1,1,1,1
5,2,1,7,3,448.1432,1,0,0,0,1,9,2,1,0,0,2,1,1,1,1,1
5,3,3,6,0,6511.516,1,1,0,0,1,0,2,0,0,0,2,0,1,1,1,1
6,1,2,6,0,18690.88,1,1,0,0,3,9,4,0,1,0,2,0,1,1,1,1
4,2,4,4,0,5368.374,1,1,0,0,1,0,2,0,0,0,2,0,1,1,1,1
4,2,2,3,3,7451.172,1,0,1,0,3,9,4,1,1,0,2,1,1,1,1,1
7,1,1,2,0,3199.573,1,0,0,0,2,9,5,0,0,0,3,0,1,1,1,1
5,1,2,6,0,4854.749,1,0,0,0,2,0,1,0,0,1,1,0,1,1,1,1
7,2,2,6,0,2065.085,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,3,3,6,2,4125.914,1,1,0,0,1,9,4,1,0,0,2,1,1,1,1,1
4,1,1,2,0,2872.845,1,0,0,0,2,0,2,0,0,0,2,0,1,1,1,1
5,1,4,6,0,3190.848,1,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,7253.016,1,0,0,0,3,1,1,0,0,0,1,0,1,1,1,1
4,1,1,2,2,3737.765,1,0,0,0,3,0,4,1,0,0,2,1,1,1,1,1
6,2,3,2,0,9176.724,1,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
4,3,2,3,0,3149.325,1,0,0,0,2,9,3,1,1,0,2,0,1,1,1,1
5,1,1,2,0,4958.396,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
7,3,1,6,0,1404.575,1,0,0,0,1,9,2,0,0,0,2,0,1,1,1,1
2,3,2,7,0,1952.466,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,1649.469,1,0,0,0,3,0,1,1,0,0,1,0,1,1,1,1
1,3,1,2,2,8302.608,1,0,1,0,2,9,4,1,0,0,2,1,1,1,1,1
5,1,1,6,0,4791.582,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
4,3,1,6,2,2004.772,1,0,0,0,1,9,3,1,0,0,2,1,1,1,1,1
2,1,3,6,0,10204.9,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1
4,1,1,7,0,1252.417,1,1,0,0,2,1,5,1,0,0,3,0,1,1,1,1
7,2,2,1,2,2793.202,1,0,1,0,1,9,3,0,0,0,2,1,1,1,1,1
5,1,1,2,0,46717.5,1,0,0,0,4,9,1,1,0,0,1,0,1,1,1,1
5,3,1,6,0,11381.98,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
7,3,1,4,0,1476.203,1,1,1,0,1,9,1,0,0,0,1,0,1,1,1,1
4,1,1,2,0,7434.504,1,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
6,2,1,4,0,1214.068,1,1,1,0,1,0,3,0,0,0,2,0,1,1,1,1
4,1,1,6,0,766.6953,1,0,1,0,2,0,1,1,1,0,1,0,1,1,1,1
5,1,1,2,0,22045.02,1,0,0,0,4,0,1,1,0,0,1,0,1,1,1,1
2,3,2,7,0,1210.733,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1
4,3,1,5,0,785.1539,1,0,0,0,1,0,3,0,0,0,2,0,1,1,1,1
5,1,1,2,0,4928.4,1,0,0,0,2,9,5,1,0,0,3,0,1,1,1,1
6,1,3,7,0,12045.24,1,1,0,0,2,9,2,1,0,0,2,0,1,1,1,1
4,1,1,6,0,4865.176,1,0,0,0,2,0,2,0,0,0,2,0,1,1,1,1
2,3,4,7,0,416.7838,1,0,0,0,1,0,2,0,0,0,2,0,1,1,1,1
6,1,3,4,0,5571.721,1,1,0,0,2,9,1,1,0,2,1,0,1,1,1,1
6,1,1,2,0,38301.14,1,0,0,0,3,9,1,0,0,0,1,0,1,1,1,1
7,2,1,7,0,993.2262,1,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
1,3,1,2,0,35415.33,1,0,0,0,4,0,3,1,0,0,2,0,1,1,1,1
6,1,1,2,0,1759.71,1,0,0,0,2,0,2,0,0,0,2,0,1,1,1,1
5,3,1,4,0,884.5217,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
3,1,1,7,0,4709.985,1,1,0,0,2,0,1,1,0,0,1,0,1,1,1,1
2,1,1,7,0,2876.228,1,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
5,1,1,6,0,680.4326,1,0,1,0,2,1,3,1,0,0,2,0,1,1,1,1
7,1,2,2,0,5471.64,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
1,3,2,6,0,367.4789,1,0,0,0,1,9,3,1,0,0,2,0,1,1,1,1
5,1,1,3,0,1080.212,1,1,0,0,2,0,1,0,0,0,1,0,1,1,1,1
6,2,4,6,0,6113.883,1,0,0,0,1,9,3,1,0,1,2,0,1,1,1,1
5,1,1,6,0,1766.672,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,6658.4,1,0,1,0,2,0,2,0,0,0,2,0,1,1,1,1
6,2,4,4,0,1264.73,1,0,0,0,1,9,1,0,0,1,1,0,1,1,1,1
6,1,1,2,0,4750.753,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
4,1,1,4,0,6382.558,1,1,0,0,2,0,1,0,0,0,1,0,1,1,1,1
5,3,1,4,0,735.0623,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,2101.846,1,0,1,0,2,1,3,1,0,0,2,0,1,1,1,1
6,1,1,4,0,1777.113,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
5,3,2,7,0,4225.902,1,0,0,0,1,9,3,0,0,0,2,0,1,1,1,1
6,1,1,4,0,2197.733,1,0,0,0,2,9,5,1,0,0,3,0,1,1,1,1
7,2,2,5,0,1549.98,1,0,1,0,1,9,1,1,0,0,1,0,1,1,1,1
7,2,4,2,0,4377.944,1,0,1,0,1,9,1,1,0,0,1,0,1,1,1,1
5,1,1,2,0,4968.229,1,0,0,0,2,9,2,0,0,0,2,0,1,1,1,1
5,1,1,6,0,1150.569,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
6,1,4,2,0,8184.09,1,0,0,0,2,0,1,1,1,1,1,0,1,1,1,1
6,1,1,4,0,26662.02,1,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
3,3,2,7,0,5718.42,1,0,0,0,1,1,5,1,0,0,3,0,1,1,1,1
6,1,1,7,0,727.1455,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,3,1,4,0,1672.355,1,0,0,0,2,0,2,1,0,0,2,0,1,1,1,1
5,1,1,4,0,2147.928,1,0,0,0,2,0,2,0,0,0,2,0,1,1,1,1
5,2,2,6,0,3236.542,1,1,0,0,1,9,4,0,0,0,2,0,1,1,1,1
2,1,1,4,0,2600.631,1,0,0,0,2,9,5,1,1,0,3,0,1,1,1,1
6,1,1,5,0,4196.326,1,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
4,1,1,5,0,6677.151,1,0,0,0,3,9,2,0,0,0,2,0,1,1,1,1
5,2,1,6,0,4869.228,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
6,1,4,1,0,14251.01,1,0,0,0,2,9,2,1,1,1,2,0,1,1,1,1
6,1,1,1,0,13592.63,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
3,1,1,7,0,1551.393,1,0,0,0,2,1,2,1,1,0,2,0,1,1,1,1
7,1,1,6,0,4482.817,1,0,1,0,2,9,5,1,1,0,3,0,1,1,1,1
5,1,1,2,0,5054.158,1,0,1,0,2,1,4,0,0,0,2,0,1,1,1,1
3,3,2,6,0,8176.843,1,0,0,0,1,0,2,1,0,0,2,0,1,1,1,1
3,3,1,7,0,6125.509,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,2880.648,1,1,0,0,2,0,1,1,0,0,1,0,1,1,1,1
4,2,1,7,0,1060.878,1,1,0,0,1,0,2,0,0,0,2,0,1,1,1,1
7,1,1,2,0,25084.56,1,1,0,0,2,9,1,1,0,0,1,0,1,1,1,1
7,2,3,6,0,861.2364,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
2,3,4,4,0,21709.13,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
6,1,1,2,0,27046.99,1,0,0,0,2,9,3,0,0,0,2,0,1,1,1,1
5,1,1,4,0,2347.517,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
7,1,1,1,0,5319.719,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,1,1,4,0,896.2908,1,1,1,0,2,9,1,0,0,0,1,0,1,1,1,1
4,1,4,3,0,1668.053,1,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
2,3,4,6,0,6307.636,1,0,0,0,1,0,2,1,0,0,2,0,1,1,1,1
4,1,1,2,0,1139.833,1,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
3,1,1,4,0,59923.25,1,1,0,0,3,9,3,1,1,0,2,0,1,1,1,1
7,2,1,2,0,65195.21,1,1,0,0,5,9,2,1,0,0,2,0,1,1,1,1
1,3,2,2,0,5993.147,1,0,0,0,2,0,1,1,1,0,1,0,1,1,1,1
6,1,1,7,0,10893,1,1,0,0,2,9,5,1,1,0,3,0,1,1,1,1
5,1,1,2,0,1462.293,1,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,1921.138,1,0,0,0,2,0,1,1,1,0,1,0,1,1,1,1
3,3,1,6,0,4019.314,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
3,3,2,3,0,5808.35,1,0,0,0,1,9,4,1,0,0,2,0,1,1,1,1
6,1,1,4,0,1322.174,1,0,0,0,2,9,1,0,0,1,1,0,1,1,1,1
7,1,4,4,0,6632.562,1,0,1,0,2,9,4,0,0,0,2,0,1,1,1,1
5,2,4,2,1,2255.265,1,0,1,0,1,9,2,0,0,0,2,1,1,1,1,1
3,1,1,6,0,13655.82,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
2,3,2,6,2,6736.462,1,1,0,0,4,9,4,1,1,0,2,1,1,1,1,1
2,1,1,7,0,2772.991,1,0,0,0,2,0,1,1,1,0,1,0,1,1,1,1
4,1,4,6,0,1922.859,1,0,0,0,3,0,2,0,0,0,2,0,1,1,1,1
4,1,1,4,0,2700.456,1,0,0,0,3,0,1,0,0,0,1,0,1,1,1,1
5,3,2,6,0,746.5707,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,1,1,6,0,2368.17,1,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
4,3,1,2,3,1926.472,1,0,1,0,2,1,4,1,1,0,2,1,1,1,1,1
4,3,2,6,0,10393.07,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
5,2,2,3,0,19370.15,1,0,0,0,1,9,5,1,0,0,3,0,1,1,1,1
5,1,4,5,0,1225.769,1,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
5,2,4,2,0,1100.907,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1
1,3,3,6,0,18352.5,1,0,0,0,2,0,2,1,1,0,2,0,1,1,1,1
4,3,4,6,0,778.1783,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
5,2,4,3,0,2199.119,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
5,1,1,3,0,2296.913,1,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
3,3,2,2,2,2910.386,1,0,0,0,1,0,3,1,0,0,2,1,1,1,1,1
4,3,1,4,0,9603.405,1,0,0,0,1,0,5,0,0,0,3,0,1,1,1,1
5,2,1,7,0,781.7855,1,0,1,0,1,0,2,1,0,1,2,0,1,1,1,1
6,1,1,2,0,2457.034,1,0,0,0,2,9,2,0,0,0,2,0,1,1,1,1
5,2,1,4,0,761.1855,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
3,3,4,7,0,2254.419,1,0,0,0,1,0,2,1,1,0,2,0,1,1,1,1
6,2,1,1,1,2489.206,1,0,1,0,1,9,4,0,1,1,2,1,1,1,1,1
6,1,1,4,0,5121.249,1,0,1,0,2,9,5,1,0,0,3,0,1,1,1,1
5,1,1,2,0,6519.448,1,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
3,3,4,6,0,1189.652,1,0,1,0,1,9,1,0,0,0,1,0,1,1,1,1
7,1,1,1,0,22829.26,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,2,1,4,0,2698.827,1,0,0,0,1,9,2,1,0,0,2,0,1,1,1,1
3,1,1,2,0,4114.208,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
2,1,1,4,0,2961.788,1,0,0,0,2,0,5,0,0,1,3,0,1,1,1,1
4,3,1,6,0,934.1802,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,1,1,1,0,1804.286,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
5,2,1,2,0,2016.819,1,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
1,3,4,2,2,15676.03,1,0,0,0,2,0,3,1,0,0,2,1,1,1,1,1
2,3,3,7,0,14367.51,1,1,0,0,2,0,3,1,1,0,2,0,1,1,1,1
5,1,1,2,1,2261.706,1,0,1,0,2,9,3,0,0,0,2,1,1,1,1,1
4,1,1,7,0,3979.031,1,0,1,0,2,0,2,0,0,0,2,0,1,1,1,1
6,1,1,4,0,1097.129,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
7,2,1,2,0,1928.466,1,0,1,0,1,9,3,1,0,2,2,0,1,1,1,1
4,2,1,3,3,66939.23,1,0,0,0,5,9,5,1,1,0,3,1,1,1,1,1
5,1,1,5,0,5768.133,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,10505.07,1,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
5,1,1,4,0,7522.28,1,0,0,0,3,9,2,0,1,0,2,0,1,1,1,1
2,3,4,6,0,15097.15,1,0,0,0,2,9,1,1,1,0,1,0,1,1,1,1
1,3,2,2,0,55337.03,1,0,0,0,3,9,4,0,0,0,2,0,1,1,1,1
3,3,2,7,0,4794.854,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1
4,1,1,2,0,3712.386,1,0,0,0,2,0,3,1,0,0,2,0,1,1,1,1
5,1,4,4,0,1462.293,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
5,1,1,2,0,4267.897,1,0,0,0,2,0,2,1,0,0,2,0,1,1,1,1
2,3,3,7,0,1444.588,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1
7,2,4,2,0,5186.316,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
2,1,3,6,0,14875.89,1,1,0,0,2,9,4,0,0,0,2,0,1,1,1,1
7,1,1,2,0,11977.33,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
4,1,1,6,0,22826.38,1,0,0,0,4,0,1,0,0,0,1,0,1,1,1,1
6,1,1,2,0,3684.907,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
4,1,1,6,0,1770.38,1,0,1,0,2,0,1,1,0,0,1,0,1,1,1,1
5,2,1,4,0,731.8366,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
3,3,1,2,0,2241.625,1,0,0,0,1,9,3,1,0,0,2,0,1,1,1,1
3,1,2,2,0,43137.57,1,1,0,0,4,9,2,1,0,0,2,0,1,1,1,1
6,1,1,6,0,6594.979,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,1,2,2,0,10574.08,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,2,1,5,0,17946.23,1,0,1,0,2,9,3,1,0,0,2,0,1,1,1,1
4,1,1,4,0,1955.665,1,0,1,0,3,0,2,0,0,0,2,0,1,1,1,1
4,3,3,6,0,785.7268,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
2,3,3,4,0,6621.717,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1
3,1,4,6,0,5598.044,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
5,3,3,4,0,1027.515,1,0,0,0,1,9,2,1,0,1,2,0,1,1,1,1
2,1,1,4,0,4890.202,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
5,2,1,7,1,1312.885,1,0,0,0,1,0,3,1,0,0,2,1,1,1,1,1
6,2,1,3,0,1831.965,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
3,3,3,7,0,1204.236,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
5,1,1,7,1,644.814,1,0,0,0,2,9,5,1,0,0,3,1,1,1,1,1
6,3,1,2,0,888.3237,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
1,1,4,4,1,1995.367,1,0,1,0,2,0,1,1,0,0,1,1,1,1,1,1
2,1,1,4,0,3849.27,1,0,1,0,2,9,1,1,0,0,1,0,1,1,1,1
7,2,1,6,0,1968.929,1,0,0,0,1,9,1,1,1,1,1,0,1,1,1,1
5,1,1,2,0,34353.31,1,0,0,0,4,9,5,1,0,0,3,0,1,1,1,1
5,2,4,4,0,756.8785,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,1,1,4,0,19029.01,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,2,3,6,0,5114.432,1,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
5,2,1,4,0,717.5318,1,0,1,0,1,0,3,0,0,0,2,0,1,1,1,1
5,1,1,4,0,2295.245,1,0,0,0,3,0,1,0,0,0,1,0,1,1,1,1
2,3,1,6,0,6418.361,1,0,0,0,3,0,1,1,0,0,1,0,1,1,1,1
6,1,1,4,0,2230.03,1,0,0,0,2,9,1,0,1,0,1,0,1,1,1,1
1,3,4,2,2,1650.966,1,0,1,0,2,0,4,1,1,0,2,1,1,1,1,1
5,3,1,6,0,2094.431,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1
6,1,3,7,0,2961.586,1,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
5,1,1,2,0,5882.399,1,0,0,0,3,0,2,0,1,0,2,0,1,1,1,1
4,3,2,7,1,7134.529,1,1,0,0,1,1,4,0,0,0,2,1,1,1,1,1
6,2,1,4,0,1155.917,1,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
5,1,1,4,0,15780.12,1,1,1,0,2,9,2,0,0,0,2,0,1,1,1,1
2,1,4,2,0,6074.179,1,0,1,0,2,0,1,1,0,0,1,0,1,1,1,1
7,2,1,4,0,1169.96,1,0,0,0,1,9,2,0,0,0,2,0,1,1,1,1
3,1,1,6,0,5926.542,1,0,0,0,2,0,5,1,0,0,3,0,1,1,1,1
5,1,1,7,0,3900.606,1,0,1,0,3,0,1,0,0,0,1,0,1,1,1,1
5,2,1,4,0,5602.258,1,0,1,0,1,9,1,0,0,0,1,0,1,1,1,1
6,1,1,7,0,957.5335,1,0,1,0,2,9,5,0,0,1,3,0,1,1,1,1
5,1,1,6,0,835.0343,1,1,0,0,2,9,3,1,0,0,2,0,1,1,1,1
5,3,3,4,1,3896.382,1,0,0,0,1,9,1,1,0,0,1,1,1,1,1,1
2,3,1,7,2,21150.38,1,0,0,0,3,0,5,1,0,0,3,1,1,1,1,1
5,2,1,7,0,9687.182,1,1,0,0,2,9,5,1,0,0,3,0,1,1,1,1
5,1,1,6,0,6823.316,1,0,1,0,3,0,1,0,0,0,1,0,1,1,1,1
5,3,2,3,0,966.7182,1,0,0,0,1,1,2,0,0,0,2,0,1,1,1,1
6,2,1,6,0,849.8433,1,1,1,0,1,9,1,0,0,0,1,0,1,1,1,1
5,2,1,5,0,422.6249,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
7,2,4,6,0,970.2609,1,0,1,0,1,9,1,1,0,0,1,0,1,1,1,1
5,2,1,7,0,1391.697,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
4,1,2,4,0,4532.799,1,0,1,0,2,1,2,1,0,0,2,0,1,1,1,1
3,1,1,6,0,1070.223,1,1,1,0,2,0,5,0,0,0,3,0,1,1,1,1
4,3,2,1,1,14087.7,1,0,1,0,2,9,3,0,0,0,2,1,1,1,1,1
5,1,1,5,0,690.6497,1,0,0,0,2,9,1,1,1,0,1,0,1,1,1,1
6,3,2,5,0,998.1188,1,0,0,0,1,0,2,0,0,0,2,0,1,1,1,1
2,3,1,6,2,1157.162,1,0,0,0,1,0,2,1,1,0,2,1,1,1,1,1
5,1,2,6,0,10326.36,1,0,0,0,2,9,3,0,0,0,2,0,1,1,1,1
4,1,1,2,0,5334.174,1,1,1,0,2,0,1,0,0,0,1,0,1,1,1,1
6,1,1,4,0,20354.99,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,4,2,2,6519.448,1,0,1,0,2,9,2,0,0,0,2,1,1,1,1,1
4,1,1,6,0,1389.09,1,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
2,3,1,6,0,910.8616,1,0,0,0,2,9,3,1,0,0,2,0,1,1,1,1
6,1,2,1,0,3360.485,1,1,0,0,2,9,5,1,0,1,3,0,1,1,1,1
5,1,1,4,0,2122.63,1,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
4,1,1,6,0,3021.409,1,0,0,0,4,0,1,1,1,0,1,0,1,1,1,1
6,2,4,3,0,3695.887,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
7,1,4,4,0,2543.614,1,1,0,0,2,9,5,1,0,0,3,0,1,1,1,1
6,1,1,5,0,6700.771,1,1,0,0,2,9,1,1,0,0,1,0,1,1,1,1
6,1,1,6,0,3651.089,1,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,1,4,2,0,9908.364,1,0,0,0,2,9,5,1,0,0,3,0,1,1,1,1
3,1,1,6,0,2518.872,1,1,0,0,2,0,5,1,0,0,3,0,1,1,1,1
5,1,1,7,0,1609.062,1,0,0,0,2,9,2,1,0,0,2,0,1,1,1,1
6,1,1,2,0,7095.489,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
2,1,4,2,0,13318.31,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
5,2,1,2,0,1039.819,1,0,0,0,1,0,5,1,0,0,3,0,1,1,1,1
4,1,1,7,0,8284.765,1,1,0,0,3,0,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,1612.932,1,0,0,0,2,9,1,1,1,0,1,0,1,1,1,1
4,1,1,7,0,1723.666,1,0,0,0,2,0,5,0,0,0,3,0,1,1,1,1
7,1,1,1,0,4770.708,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
6,1,4,2,3,4862.671,1,1,0,0,2,9,4,0,0,0,2,1,1,1,1,1
5,3,1,6,0,669.1203,1,0,0,0,1,0,2,0,0,0,2,0,1,1,1,1
2,1,1,7,0,3788.367,1,0,0,0,2,0,5,1,0,0,3,0,1,1,1,1
7,2,4,1,0,11085.01,1,0,1,0,2,0,2,0,0,0,2,0,1,1,1,1
2,3,1,6,0,3043.563,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
3,1,1,4,0,4937.966,1,0,0,0,2,1,4,1,0,0,2,0,1,1,1,1
4,3,1,3,0,1220.762,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,1,1,2,0,10805.58,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
4,2,1,6,0,1129.654,1,0,0,0,1,9,5,1,0,0,3,0,1,1,1,1
6,2,1,4,2,2679.789,1,0,0,0,1,9,3,1,0,0,2,1,1,1,1,1
6,1,1,2,0,5143.3,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
2,3,2,2,2,3981.501,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1
2,1,3,7,0,6791.509,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1
4,1,1,2,0,6590.721,1,0,0,0,3,0,2,0,0,0,2,0,1,1,1,1
4,1,1,7,0,1450.683,1,0,0,0,2,0,2,0,0,0,2,0,1,1,1,1
5,3,1,5,0,1358.588,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
4,1,1,4,0,2802.467,1,0,0,0,3,0,2,0,0,0,2,0,1,1,1,1
1,3,1,2,0,10378.18,1,0,0,0,2,0,4,1,0,0,2,0,1,1,1,1
2,3,4,6,0,14875.89,1,0,0,0,2,0,2,0,0,0,2,0,1,1,1,1
2,1,4,6,0,16210.58,1,0,0,0,2,0,1,1,1,0,1,0,1,1,1,1
4,1,4,4,0,4752.467,1,0,0,0,2,9,2,0,0,0,2,0,1,1,1,1
1,3,1,1,0,6389.832,1,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
2,1,1,7,0,1768.409,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
4,2,1,1,3,543.891,1,0,1,0,1,9,5,1,1,0,3,1,1,1,1,1
4,2,2,4,2,662.2205,1,0,0,0,1,1,3,1,1,0,2,1,1,1,1,1
4,1,1,6,0,1123.118,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
4,3,4,4,0,2381.159,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
6,1,1,6,0,2063.698,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,1371.274,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,2,1,3,0,1181.323,1,0,1,0,1,9,1,0,0,0,1,0,1,1,1,1
2,3,1,6,0,2788.875,1,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
5,1,1,6,0,1209.572,1,0,0,0,2,9,1,1,1,0,1,0,1,1,1,1
3,3,4,6,0,1011.16,1,0,0,0,1,9,5,1,0,0,3,0,1,1,1,1
2,3,4,2,0,49260.79,1,0,0,0,3,0,2,1,0,0,2,0,1,1,1,1
6,1,1,7,0,3338.361,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
3,1,3,4,0,26650.62,1,1,0,0,2,0,1,1,0,0,1,0,1,1,1,1
6,1,1,4,0,2641.706,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
